STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TOBS,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510226,206, , ,0,9999,61, , ,0,9999,144, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510227,200, , ,0,9999,72, , ,0,9999,150, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510228,150, , ,0,9999,11, , ,0,9999,67, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510301,78, , ,0,9999,28, , ,0,9999,67, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510302,178, , ,0,9999,-11, , ,0,9999,133, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510303,133, , ,0,9999,28, , ,0,9999,39, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510304,78, , ,0,9999,33, , ,0,9999,72, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510305,156, , ,0,9999,11, , ,0,9999,111, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510306,150, , ,0,9999,-11, , ,0,9999,122, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510307,222, , ,0,9999,78, , ,0,9999,122, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510308,144, , ,0,9999,22, , ,0,9999,106, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510309,106, , ,0,9999,0, , ,0,9999,22, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510310,56, , ,0,9999,-44, , ,0,9999,28, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510311,83, , ,0,9999,-39, , ,0,9999,39, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510312,111, , ,0,9999,-22, , ,0,9999,94, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510313,94, , ,0,9999,-11, , ,0,9999,50, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510314,50, , ,0,9999,17, , ,0,9999,17, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510315,89, , ,0,9999,-28, , ,0,9999,67, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510316,100, , ,0,9999,-6, , ,0,9999,50, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510317,100, , ,0,9999,-11, , ,0,9999,67, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510318,67, , ,0,9999,-22, , ,0,9999,39, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510319,72, , ,0,9999,28, , ,0,9999,72, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510320,133, , ,0,9999,-11, , ,0,9999,56, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510321,156, , ,0,9999,11, , ,0,9999,100, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510322,100, , ,0,9999,-44, , ,0,9999,56, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510323,228, , ,0,9999,-28, , ,0,9999,189, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510324,206, , ,0,9999,56, , ,0,9999,72, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510325,117, , ,0,9999,-28, , ,0,9999,106, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510326,106, , ,0,9999,-17, , ,0,9999,61, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510327,150, , ,0,9999,-56, , ,0,9999,122, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510328,133, , ,0,9999,56, , ,0,9999,122, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510329,211, , ,0,9999,106, , ,0,9999,178, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510330,200, , ,0,9999,100, , ,0,9999,100, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510331,172, , ,0,9999,39, , ,0,9999,122, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510401,233, , ,0,9999,44, , ,0,9999,172, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510402,172, , ,0,9999,44, , ,0,9999,44, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510403,100, , ,0,9999,33, , ,0,9999,72, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510404,122, , ,0,9999,11, , ,0,9999,89, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510405,150, , ,0,9999,6, , ,0,9999,111, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510406,194, , ,0,9999,22, , ,0,9999,172, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510407,239, , ,0,9999,22, , ,0,9999,183, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510408,183, , ,0,9999,78, , ,0,9999,111, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510409,172, , ,0,9999,61, , ,0,9999,122, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510410,139, , ,0,9999,56, , ,0,9999,122, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510411,206, , ,0,9999,6, , ,0,9999,172, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510412,183, , ,0,9999,83, , ,0,9999,161, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510413,161, , ,0,9999,11, , ,0,9999,133, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510414,167, , ,0,9999,56, , ,0,9999,89, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510415,256, , ,0,9999,28, , ,0,9999,178, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510416,178, , ,0,9999,50, , ,0,9999,83, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510417,117, , ,0,9999,33, , ,0,9999,67, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510418,161, , ,0,9999,-17, , ,0,9999,117, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510419,183, , ,0,9999,72, , ,0,9999,156, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510420,156, , ,0,9999,28, , ,0,9999,78, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510421,211, , ,0,9999,6, , ,0,9999,178, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510422,178, , ,0,9999,89, , ,0,9999,144, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510423,172, , ,0,9999,72, , ,0,9999,156, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510424,211, , ,0,9999,11, , ,0,9999,156, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510425,272, , ,0,9999,50, , ,0,9999,228, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510426,289, , ,0,9999,156, , ,0,9999,161, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510427,200, , ,0,9999,61, , ,0,9999,133, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510428,222, , ,0,9999,89, , ,0,9999,189, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510429,300, , ,0,9999,128, , ,0,9999,178, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510430,272, , ,0,9999,139, , ,0,9999,222, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510501,233, , ,0,9999,94, , ,0,9999,194, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510502,300, , ,0,9999,89, , ,0,9999,267, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510503,267, , ,0,9999,128, , ,0,9999,194, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510504,194, , ,0,9999,78, , ,0,9999,156, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510505,156, , ,0,9999,100, , ,0,9999,100, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510506,178, , ,0,9999,83, , ,0,9999,150, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510507,200, , ,0,9999,78, , ,0,9999,150, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510508,244, , ,0,9999,56, , ,0,9999,222, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510509,278, , ,0,9999,89, , ,0,9999,250, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510510,250, , ,0,9999,133, , ,0,9999,167, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510511,222, , ,0,9999,122, , ,0,9999,161, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510512,161, , ,0,9999,94, , ,0,9999,144, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510513,211, , ,0,9999,56, , ,0,9999,144, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510514,239, , ,0,9999,33, , ,0,9999,189, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510515,283, , ,0,9999,50, , ,0,9999,244, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510516,306, , ,0,9999,100, , ,0,9999,161, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510517,317, , ,0,9999,122, , ,0,9999,283, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510518,283, , ,0,9999,133, , ,0,9999,139, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510519,172, , ,0,9999,94, , ,0,9999,161, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510520,217, , ,0,9999,139, , ,0,9999,178, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510521,278, , ,0,9999,139, , ,0,9999,228, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510522,306, , ,0,9999,144, , ,0,9999,267, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510523,267, , ,0,9999,128, , ,0,9999,128, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510524,211, , ,0,9999,106, , ,0,9999,183, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510525,261, , ,0,9999,83, , ,0,9999,211, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510526,278, , ,0,9999,150, , ,0,9999,228, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510527,244, , ,0,9999,150, , ,0,9999,183, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510528,200, , ,0,9999,100, , ,0,9999,139, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510529,211, , ,0,9999,83, , ,0,9999,178, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510530,256, , ,0,9999,100, , ,0,9999,217, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510531,294, , ,0,9999,156, , ,0,9999,267, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510601,333, , ,0,9999,139, , ,0,9999,278, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510602,356, , ,0,9999,156, , ,0,9999,322, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510603,328, , ,0,9999,189, , ,0,9999,278, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510604,311, , ,0,9999,172, , ,0,9999,200, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510605,200, , ,0,9999,139, , ,0,9999,139, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510606,244, , ,0,9999,100, , ,0,9999,206, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510607,267, , ,0,9999,111, , ,0,9999,211, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510608,211, , ,0,9999,167, , ,0,9999,194, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510609,217, , ,0,9999,156, , ,0,9999,200, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510610,200, , ,0,9999,150, , ,0,9999,150, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510611,228, , ,0,9999,111, , ,0,9999,211, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510612,233, , ,0,9999,128, , ,0,9999,194, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510613,194, , ,0,9999,128, , ,0,9999,172, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510614,250, , ,0,9999,133, , ,0,9999,228, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510615,250, , ,0,9999,122, , ,0,9999,228, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510616,283, , ,0,9999,117, , ,0,9999,244, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510617,267, , ,0,9999,128, , ,0,9999,222, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510618,239, , ,0,9999,156, , ,0,9999,211, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510619,272, , ,0,9999,128, , ,0,9999,244, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510620,278, , ,0,9999,150, , ,0,9999,217, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510621,317, , ,0,9999,183, , ,0,9999,294, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510622,300, , ,0,9999,200, , ,0,9999,217, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510623,339, , ,0,9999,194, , ,0,9999,311, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510624,344, , ,0,9999,206, , ,0,9999,306, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510625,311, , ,0,9999,211, , ,0,9999,272, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510626,289, , ,0,9999,150, , ,0,9999,256, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510627,328, , ,0,9999,200, , ,0,9999,233, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510628,333, , ,0,9999,194, , ,0,9999,256, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510629,294, , ,0,9999,194, , ,0,9999,272, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510630,311, , ,0,9999,200, , ,0,9999,211, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510701,300, , ,0,9999,189, , ,0,9999,217, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510702,283, , ,0,9999,156, , ,0,9999,267, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510703,289, , ,0,9999,150, , ,0,9999,244, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510704,294, , ,0,9999,167, , ,0,9999,283, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510705,283, , ,0,9999,194, , ,0,9999,200, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510706,267, , ,0,9999,139, , ,0,9999,261, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510707,317, , ,0,9999,144, , ,0,9999,267, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510708,311, , ,0,9999,144, , ,0,9999,239, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510709,306, , ,0,9999,144, , ,0,9999,283, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510710,311, , ,0,9999,178, , ,0,9999,289, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510711,311, , ,0,9999,167, , ,0,9999,294, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510712,339, , ,0,9999,206, , ,0,9999,300, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510713,300, , ,0,9999,200, , ,0,9999,267, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510714,311, , ,0,9999,194, , ,0,9999,283, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510715,311, , ,0,9999,206, , ,0,9999,278, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510716,339, , ,0,9999,206, , ,0,9999,306, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510717,322, , ,0,9999,200, , ,0,9999,278, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510718,294, , ,0,9999,206, , ,0,9999,256, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510719,322, , ,0,9999,189, , ,0,9999,206, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510720,294, , ,0,9999,144, , ,0,9999,233, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510721,300, , ,0,9999,139, , ,0,9999,228, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510722,361, , ,0,9999,222, , ,0,9999,322, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510723,361, , ,0,9999,239, , ,0,9999,267, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510724,278, , ,0,9999,206, , ,0,9999,256, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510725,300, , ,0,9999,206, , ,0,9999,267, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510726,322, , ,0,9999,167, , ,0,9999,261, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510727,356, , ,0,9999,194, , ,0,9999,311, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510728,333, , ,0,9999,206, , ,0,9999,244, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510729,289, , ,0,9999,183, , ,0,9999,272, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510730,311, , ,0,9999,183, , ,0,9999,278, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510731,328, , ,0,9999,189, , ,0,9999,300, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510801,328, , ,0,9999,206, , ,0,9999,283, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510802,289, , ,0,9999,172, , ,0,9999,261, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510803,283, , ,0,9999,161, , ,0,9999,239, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510804,256, , ,0,9999,161, , ,0,9999,244, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510805,250, , ,0,9999,94, , ,0,9999,228, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510806,244, , ,0,9999,106, , ,0,9999,217, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510807,239, , ,0,9999,172, , ,0,9999,228, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510808,311, , ,0,9999,206, , ,0,9999,244, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510809,339, , ,0,9999,189, , ,0,9999,267, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510810,333, , ,0,9999,222, , ,0,9999,267, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510811,322, , ,0,9999,211, , ,0,9999,283, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510812,311, , ,0,9999,211, , ,0,9999,256, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510813,311, , ,0,9999,200, , ,0,9999,272, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510814,322, , ,0,9999,189, , ,0,9999,283, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510815,322, , ,0,9999,211, , ,0,9999,278, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510816,344, , ,0,9999,200, , ,0,9999,311, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510817,328, , ,0,9999,189, , ,0,9999,272, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510818,289, , ,0,9999,161, , ,0,9999,250, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510819,300, , ,0,9999,156, , ,0,9999,261, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510820,333, , ,0,9999,189, , ,0,9999,283, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510821,350, , ,0,9999,194, , ,0,9999,239, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510822,289, , ,0,9999,189, , ,0,9999,261, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510823,283, , ,0,9999,139, , ,0,9999,239, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510824,267, , ,0,9999,111, , ,0,9999,217, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510825,272, , ,0,9999,122, , ,0,9999,239, , ,0,9999
GHCND:USC00440403,BAILEYS CROSSROADS VA US,78.9,38.85,-77.13333,19510826,311, , ,0,9999,106, , ,0,9999,256, , ,0,9999
